hour_of_day,month,temperature_c,radiation_w_m2,kwh_generated
0,1,-3.1941185541369332,0.0,0.0
1,1,-5.302753839504619,0.0,0.0
2,1,-7.0894406196665445,0.0,0.0
3,1,-7.264451209818757,0.0,0.0
4,1,-5.683550905224818,0.0,0.0
5,1,-3.719725750988146,0.0,0.0
6,1,-3.750158915689558,130.08861671718338,1.1955925914576797
7,1,-3.8240335839180055,272.146250478314,2.3611261508505836
8,1,-1.0691759788800181,341.9278938317456,3.1292954712369236
9,1,4.679138198247963,490.09992787092943,4.531799880138451
10,1,2.1804917777649404,583.4799604750308,5.4852145217639485
11,1,5.252653572053989,615.4691187594842,5.238850340056847
12,1,5.940497881402791,566.0890572474186,4.864008108463818
13,1,7.199773815618988,513.1427264480028,4.427631851567407
14,1,7.209665233130166,548.4191693809124,4.825539229557956
15,1,4.5230551048407746,489.7440481468567,4.808598307219554
16,1,6.104412061469658,371.6887973963716,3.433632911129839
17,1,4.251545643786186,259.61156072292687,2.4206498196327138
18,1,3.8518376879350225,118.41738947622541,1.0796105624854067
19,1,2.0796894182047025,7.753026870306658e-14,7.055042721792786e-16
20,1,2.347910452412023,0.0,0.0
21,1,-0.71635263712529,0.0,0.0
22,1,-4.085713621211839,0.0,0.0
23,1,-3.1606657706559766,0.0,0.0
0,1,-6.600800726042022,0.0,0.0
1,1,-8.255502486721035,0.0,0.0
2,1,-8.054101611654666,0.0,0.0
3,1,-4.6095580377618415,0.0,0.0
4,1,-7.376847122061061,0.0,0.0
5,1,-5.4426767863121865,0.0,0.0
6,1,-5.092067642608791,125.8424406569556,1.1599805218646706
7,1,-0.37978517309753546,243.44770313909018,2.4162677384271145
8,1,-0.35621237378936077,356.4170577116122,3.431521237422465
9,1,1.0887555941279465,425.9396824625138,4.053338300009996
10,1,3.4420194405684557,512.8633626061247,4.8368184903436955
11,1,5.061610267309307,636.7247271244568,6.209488782836825
12,1,6.317614177842112,533.0761429682263,4.551302385355925
13,1,5.609314042088879,613.9499779465227,6.011720417005342
14,1,5.366758654469816,521.5045272776664,4.443348629366884
15,1,7.481352859974854,419.9654351021201,3.7672669197764774
16,1,4.625561977049435,352.7943370942128,3.4700421676106092
17,1,3.8863466436217347,280.35563688747925,2.4268141803865784
18,1,6.095353855051581,141.98018849718522,1.3169219994426404
19,1,3.8921028496437904,7.015779447546437e-14,6.183556670439699e-16
20,1,-0.14432526434451423,0.0,0.0
21,1,-0.9525053529916769,0.0,0.0
22,1,-3.8262667100014247,0.0,0.0
23,1,-4.51165769012812,0.0,0.0
0,1,-6.1278745229279545,0.0,0.0
1,1,-4.881101967073109,0.0,0.0
2,1,-6.005865875004439,0.0,0.0
3,1,-6.380153400089963,0.0,0.0
4,1,-4.998143818668618,0.0,0.0
5,1,-5.346132091969539,0.0,0.0
6,1,-6.51126489735112,120.06860198799808,1.145190633455179
7,1,0.9312813763509533,248.9316128352075,2.2326949954296027
8,1,1.314355989988763,367.73647000591467,3.360798862294077
9,1,2.5116346432312016,494.82619932608037,4.868920205558508
10,1,5.655302114870155,511.9441547181511,4.41231278375362
11,1,7.409393791989565,607.899758765767,5.652632271692433
12,1,6.2922743985694325,533.7421094226024,5.288313404400518
13,1,4.906037639543627,579.5116066715659,5.405161455985122
14,1,7.0019645373910375,578.5031105261307,5.688994769774893
15,1,8.122801985103987,446.3688526928183,4.330966588094136
16,1,5.79733367563133,384.4449138419819,3.7458292360461236
17,1,4.921080272487787,233.47859848417536,2.328986295074075
18,1,5.535815763068053,117.472381655192,1.085053169804392
19,1,0.009437585965947681,7.006438396205532e-14,6.489367711310633e-16
20,1,-3.3957195199948607,0.0,0.0
21,1,-3.2808040273793644,0.0,0.0
22,1,-0.453734631285029,0.0,0.0
23,1,-5.840737444869825,0.0,0.0
0,1,-6.064763642483583,0.0,0.0
1,1,-5.552926206500161,0.0,0.0
2,1,-7.958243244147357,0.0,0.0
3,1,-7.6190662117728705,0.0,0.0
4,1,-4.492391891033883,0.0,0.0
5,1,-5.385804148848083,0.0,0.0
6,1,-4.252689075160727,121.0155714609791,1.1449031084482344
7,1,-2.2040349083172552,262.3375336258749,2.411949125389436
8,1,-0.36397617561367657,360.650221628131,3.30981402153095
9,1,1.660761098878012,493.9139326481626,4.465622179274303
10,1,4.959738065217442,486.62312857288316,4.851626631371248
11,1,5.6718779253395155,633.3473883768331,5.863470382946386
12,1,4.1634810496186105,558.7907117035911,4.854824950213552
13,1,9.259985445619664,545.0974010601661,5.361503044601854
14,1,7.178694313373958,477.69625372068896,4.165345008517126
15,1,4.59662563695586,434.75989114101634,4.192003761071656
16,1,5.360330141492366,366.51777510604137,3.423532191974249
17,1,5.027756322096962,271.8649136337675,2.336792364533234
18,1,3.999921869200106,144.2455819141556,1.3915525695812336
19,1,1.6269922616625256,7.710656338348583e-14,7.142613593613905e-16
20,1,-1.820027006286024,0.0,0.0
21,1,-3.2622787366350776,0.0,0.0
22,1,-5.255900006474615,0.0,0.0
23,1,-4.758099977881581,0.0,0.0
0,1,-8.824463646009486,0.0,0.0
1,1,-5.9855357393716275,0.0,0.0
2,1,-2.5708760585779125,0.0,0.0
3,1,-9.736378999477257,0.0,0.0
4,1,-9.461263154786742,0.0,0.0
5,1,-6.27601919627392,0.0,0.0
6,1,-2.9895423439149296,139.20608912349252,1.1867852744446215
7,1,-0.2702504072966714,250.27473573073564,2.141037369981456
8,1,0.9692614479376724,400.9347095084043,3.786062935617519
9,1,0.32194563340450144,457.0739574905785,4.4179577551865625
10,1,2.2781466358563076,486.2396377405654,4.4490715205104285
11,1,5.341406274260749,634.7971555462993,6.29774452950016
12,1,7.91427104738458,538.6890795052094,5.0362613958315645
13,1,6.9565174531585185,521.1430244485721,5.177208627735398
14,1,7.313533976926449,559.286852868209,5.483851988496898
15,1,6.535791809802426,479.75628346725097,4.521879556712158
16,1,6.343112279693596,353.73262166768757,3.4531980417584003
17,1,5.738869901560594,246.0624174408728,2.326051015145142
18,1,4.549631227232673,130.17952865632424,1.2713331253400957
19,1,3.352637928621653,7.701446625500121e-14,7.041094738903363e-16
20,1,-0.8798209654284916,0.0,0.0
21,1,-0.9009245192718445,0.0,0.0
22,1,-0.1389457655671622,0.0,0.0
23,1,-6.417163936222857,0.0,0.0
0,1,-6.233481796046998,0.0,0.0
1,1,-4.592781673160882,0.0,0.0
2,1,-8.013456547842216,0.0,0.0
3,1,-5.668868124656846,0.0,0.0
4,1,-4.643929978090199,0.0,0.0
5,1,-4.788447034233834,0.0,0.0
6,1,-5.018597573995478,121.9717659760321,1.0670260920980785
7,1,-0.8767435635757515,249.50705517398455,2.1210625045155407
8,1,-1.1657111682002492,365.1152498135717,3.151462584320238
9,1,-0.5233738147673739,441.698778229334,3.9636425279029956
10,1,5.302672517421563,472.40070813118996,4.279457969162461
11,1,3.3748213710492885,583.4390045540999,5.6498314345632386
12,1,3.7888002548072177,541.2513470729867,4.718271091132858
13,1,8.951711679739757,537.2467140462978,4.711082404554912
14,1,9.707755005995788,530.8040034365719,5.186878933250091
15,1,6.903340563031075,472.7587009722314,4.32377265489219
16,1,7.003220723769305,333.81667668594747,3.091193221832366
17,1,5.9832772837149,276.25742829089427,2.728795411168576
18,1,4.190365213873571,121.02076729431396,1.1239054295766282
19,1,-0.4392817450749813,7.092118593526514e-14,6.353543643932164e-16
20,1,1.7076970580942934,0.0,0.0
21,1,-3.7401085352684555,0.0,0.0
22,1,-2.1356165091555543,0.0,0.0
23,1,-8.1398595344159,0.0,0.0
0,2,-2.1274421057895907,0.0,0.0
1,2,-5.984461900738503,0.0,0.0
2,2,-4.9732761201360765,0.0,0.0
3,2,-5.858326603099473,0.0,0.0
4,2,-5.085397587442698,0.0,0.0
5,2,-2.5367725563851575,0.0,0.0
6,2,-2.1038570997427444,149.36179680862458,1.2757379464746463
7,2,0.5386317054579939,321.7764761083281,3.1803062394970913
8,2,1.1447622901179806,407.1571318761464,3.9846870893329602
9,2,-1.0089783889216246,556.2766600282745,4.7569711068142535
10,2,5.029988733451285,705.3517404078115,6.5722417464725496
11,2,5.99614095551849,768.3536416316712,6.960747363720304
12,2,7.480029419698034,660.369143577228,6.277623528158627
13,2,6.092772829045124,743.2790502636552,6.481630035272291
14,2,10.479536579993947,639.2739725662915,6.3747588090258755
15,2,8.039048108895642,594.8697464257573,5.235822238008598
16,2,7.066719192026737,441.8613408833727,4.391135675946987
17,2,4.925317875741773,345.42608638290136,3.393434909327427
18,2,3.981678152237445,164.283016088472,1.5106404210537692
19,2,4.531115097888778,8.626367059412697e-14,8.400015261019152e-16
20,2,1.7798426250995467,0.0,0.0
21,2,-0.2522459690513034,0.0,0.0
22,2,-1.927684850505384,0.0,0.0
23,2,-2.8941030202315687,0.0,0.0
0,2,-4.641733489826234,0.0,0.0
1,2,-2.2193486992307268,0.0,0.0
2,2,-5.092475765942569,0.0,0.0
3,2,-4.8155195189978945,0.0,0.0
4,2,-6.881451116610894,0.0,0.0
5,2,-6.521131010906875,0.0,0.0
6,2,-4.7991846572789125,154.92324344149517,1.457148153912657
7,2,-1.8747815301535722,327.8687586920507,3.19203368909706
8,2,4.438293107599968,469.2199456006979,4.366830660907684
9,2,3.5901189651051366,589.3798113698053,5.54304055642217
10,2,6.733215427053565,649.1806960184028,5.997849388288201
11,2,6.884011053290249,719.7877278061919,6.374384403541951
12,2,6.783414215002615,699.7513811008054,6.3269284050413015
13,2,8.013600951711137,758.7938127959034,7.286621180018737
14,2,10.495648995493925,682.1470993984593,6.4898345242770725
15,2,6.8065323131109645,537.7728321825662,4.817331516418879
16,2,9.040520825134916,430.62792971323256,3.8292966758577665
17,2,4.940216832944302,345.78253110360413,3.2530027551261242
18,2,1.2252962346559904,143.73491915538526,1.318012532066436
19,2,-0.6917240726996878,8.320329021136844e-14,7.575124532927341e-16
20,2,3.5932570622959803,0.0,0.0
21,2,0.4613245481418127,0.0,0.0
22,2,-2.309069720544167,0.0,0.0
23,2,-3.5804427838913044,0.0,0.0
0,2,-6.638464083879634,0.0,0.0
1,2,-7.107920651131186,0.0,0.0
2,2,-5.046841700372984,0.0,0.0
3,2,-5.216497154107163,0.0,0.0
4,2,-3.530188866508589,0.0,0.0
5,2,-4.250191508818994,0.0,0.0
6,2,-2.284975471275957,149.8302327345171,1.354122446263879
7,2,0.3745479834537767,303.6055327923084,2.9340966360810032
8,2,1.1250074543013089,492.1492168647775,4.85142742237466
9,2,4.591481343839918,506.9824688078099,5.036156378344228
10,2,2.7945719228217163,584.2918417743181,5.719414838787989
11,2,7.961176045134341,761.3262172654835,7.157388441900918
12,2,9.16593620679588,755.7795041002086,7.062748463231229
13,2,7.486241700896722,765.5768178462248,7.4491670050465455
14,2,6.7592643078408425,650.2406544320451,6.138513767559869
15,2,7.1864026882438425,613.4113482821097,5.238244746858068
16,2,9.37561611125932,475.18267693386787,4.45531304692606
17,2,8.402836011828652,300.6580056941277,2.5931859284205476
18,2,4.973800756275394,147.30250823444223,1.3401387519014178
19,2,4.45534730255118,9.442131345228975e-14,9.161676833498545e-16
20,2,-0.2761522343733138,0.0,0.0
21,2,-2.1895226834275796,0.0,0.0
22,2,-4.887429237776065,0.0,0.0
23,2,-3.7230524652580455,0.0,0.0
0,2,-3.2059119639936027,0.0,0.0
1,2,-7.718763568219925,0.0,0.0
2,2,-4.291856230223434,0.0,0.0
3,2,-7.5383286868598525,0.0,0.0
4,2,-3.4516193790805465,0.0,0.0
5,2,-4.901304613181418,0.0,0.0
6,2,-1.1323640671530932,163.6490935093865,1.4251978684959674
7,2,2.884001365501806,337.46238490799215,2.934383423712933
8,2,0.653748629951433,477.2270104241756,4.30112856797062
9,2,2.539816596049789,505.1601103873008,4.738362821027966
10,2,5.811288035669278,703.7543804826652,6.4312328242660985
11,2,5.312268490306979,718.126240620578,7.164300753731432
12,2,6.3550864168793115,646.1217617222695,5.619754006669017
13,2,9.34555104756017,704.3533214010595,6.9485297828924795
14,2,9.301665293546648,582.4648300429881,5.026542650865935
15,2,10.956753374011901,562.0282597291779,4.873040453725474
16,2,8.99701218571503,404.07503884682654,3.8406520357554568
17,2,5.813430239415565,292.6498585655709,2.8946466939822106
18,2,5.8249637911415135,145.56136964196114,1.3320727682820854
19,2,1.9018845265466633,8.68934932654137e-14,8.098776152432446e-16
20,2,0.8920027173579146,0.0,0.0
21,2,-3.345591271892948,0.0,0.0
22,2,-3.724891957806674,0.0,0.0
23,2,-2.4336158607884952,0.0,0.0
0,2,-4.817171018630008,0.0,0.0
1,2,-4.782442812820941,0.0,0.0
2,2,-4.470472834906124,0.0,0.0
3,2,-7.38296540215693,0.0,0.0
4,2,-5.112815697464081,0.0,0.0
5,2,-3.0939499014944047,0.0,0.0
6,2,1.1321613722009016,172.76688105008898,1.636988702779222
7,2,-2.5802627916434204,308.6539267876675,2.7688859666219794
8,2,4.365683201841049,466.7888201436694,4.661420017830622
9,2,4.484928776070086,601.0871039189814,5.402955363272804
10,2,3.055714775061727,605.7442136121923,5.451839700949142
11,2,5.983247605152252,662.0671766306727,6.00004589913042
12,2,8.609488304671165,711.8082852672202,6.386065114347129
13,2,7.230437431727912,631.3756155507381,5.762770116374585
14,2,8.247470035162742,667.4793523245124,6.190552903372281
15,2,11.24741000989885,624.2832339669831,5.341442994792029
16,2,7.527025364059918,432.85139184086205,4.129878543702166
17,2,5.440542502700671,325.20851028621263,3.2344873977557786
18,2,5.400469532177194,151.55143611694294,1.4596603067215248
19,2,1.580591691075993,9.126607419364076e-14,7.881521511234892e-16
20,2,-1.0986793800524346,0.0,0.0
21,2,-2.4946412845942136,0.0,0.0
22,2,-1.6120461936497137,0.0,0.0
23,2,-2.8169738001995377,0.0,0.0
0,2,-4.059989063525289,0.0,0.0
1,2,-5.371065374177496,0.0,0.0
2,2,-7.581018839842729,0.0,0.0
3,2,-8.453716570797052,0.0,0.0
4,2,-5.509701211563531,0.0,0.0
5,2,-4.860780468931386,0.0,0.0
6,2,0.26615719135975047,149.26520121430937,1.4727365636473495
7,2,-0.20257465763355026,287.67334623949927,2.588209154094187
8,2,1.9157455303765787,424.67148626601875,3.9817621136952925
9,2,5.026093847039382,555.5945960333358,5.244702506866407
10,2,1.8315641937908191,579.8282595541591,4.945168351713428
11,2,5.255777514749335,686.3321284696725,6.221189226101365
12,2,5.861591967547531,683.5949877608939,6.184117360301265
13,2,10.733209735488142,776.8190279788342,7.177958081978178
14,2,8.046905581573693,719.3405953212634,6.799166171055747
15,2,7.270323621398013,588.7123960041084,5.61038636272364
16,2,7.4101847640825,492.4639486872571,4.303811203329461
17,2,5.234227295774591,309.7267550017228,2.743427695347742
18,2,0.8771479382643665,160.213103642056,1.5504885744286687
19,2,6.086955719569122,8.441301166947384e-14,7.271977098941642e-16
20,2,1.4311025824740973,0.0,0.0
21,2,-1.5543597778610647,0.0,0.0
22,2,-1.1362477637563833,0.0,0.0
23,2,-3.5601534953415253,0.0,0.0
0,2,-7.539388131582792,0.0,0.0
1,2,-3.3535998659126784,0.0,0.0
2,2,-5.618897483797966,0.0,0.0
3,2,-4.833381236220883,0.0,0.0
4,2,-6.820880384630904,0.0,0.0
5,2,-3.3622748914084273,0.0,0.0
6,2,-3.533216541403946,156.3707698268995,1.4738610554248919
7,2,1.2199673701965241,282.1085427280123,2.638139089827957
8,2,3.259362341557563,457.8506791146791,4.0873966235747305
9,2,2.6867174709864154,514.6640596446116,4.6844081569367795
10,2,2.715392185291886,621.6491678678434,5.717287816345711
11,2,6.233604781549895,770.8557910582763,6.581597887402386
12,2,6.755722780964505,768.8617421629225,7.3639051759175524
13,2,8.508253576596244,745.7885395760128,6.506909094613351
14,2,8.824213381475891,711.7764342861298,7.0205483080653215
15,2,9.105932907376845,517.5333691370295,5.09248932994666
16,2,4.776398490165297,495.98979122713945,4.612276510010654
17,2,5.616017817393096,288.48688982194705,2.8188153216838234
18,2,3.7798337420445822,145.16567372022766,1.3800805225975386
19,2,2.7498888237846133,9.144641413113498e-14,8.717457570617983e-16
20,2,-0.6137674369807553,0.0,0.0
21,2,-1.8837127927693476,0.0,0.0
22,2,1.8033703888580677,0.0,0.0
23,2,-5.148670446072511,0.0,0.0
0,2,-3.405420666175229,0.0,0.0
1,2,-6.61757540824422,0.0,0.0
2,2,-7.767926669650911,0.0,0.0
3,2,-6.000480356376627,0.0,0.0
4,2,-3.8532754760257557,0.0,0.0
5,2,-5.943798516683566,0.0,0.0
6,2,-2.666971580763997,154.73975891751974,1.3338000711249645
7,2,1.7746874238810983,314.2407053562366,2.907640820107611
8,2,2.7183519361093866,449.45260537292415,4.084770013317365
9,2,1.6818264116373653,508.60095097346607,4.75942550768769
10,2,1.4525741806328476,674.1682370991329,6.458178322276267
11,2,6.195033889836199,774.0894126568631,6.916037148137711
12,2,6.502311744740073,795.5659427589849,7.93055844755977
13,2,8.36393175953505,733.247756901391,6.387445438289069
14,2,6.077139157273618,663.4673302952126,6.158310715107897
15,2,8.30949273636333,572.1462858330553,4.972002803588659
16,2,7.126310693499433,471.19261432479027,4.102811184771388
17,2,5.715016449555436,284.24119037838796,2.6647504758042677
18,2,7.112109019981539,175.2748871947044,1.6667680205737607
19,2,3.838241341720941,9.386566397496748e-14,8.796165504245494e-16
20,2,0.08283363920035192,0.0,0.0
21,2,-2.18608731388104,0.0,0.0
22,2,0.4873369783444055,0.0,0.0
23,2,-3.0097032492394122,0.0,0.0
0,2,-3.7325186121029903,0.0,0.0
1,2,-5.386640431858505,0.0,0.0
2,2,-4.289188398303157,0.0,0.0
3,2,-5.412127156397893,0.0,0.0
4,2,-6.505238746016763,0.0,0.0
5,2,-4.526864942145077,0.0,0.0
6,2,-2.634889567942971,152.91170837447345,1.4601380886100472
7,2,-0.8079649663072088,293.70508964560537,2.553327665997807
8,2,1.3460144663764249,472.53450446454127,4.183043272068633
9,2,3.6179605775225006,557.5067918443706,5.5551592714631415
10,2,4.30949023410835,695.7773566044317,6.165696234875334
11,2,8.642645038327256,669.3794522830909,5.755548930073188
12,2,7.749372122883505,726.7474200537384,6.92749808056008
13,2,9.026450410176812,756.4279067420665,6.827689730609927
14,2,9.720514198889918,671.9632869277749,5.9211882202970285
15,2,9.811228751776834,542.4638839936435,5.0095443461407845
16,2,7.922771048091777,419.6308320776198,3.731000975751478
17,2,4.7274190460906915,336.91908443853686,3.0627627607203873
18,2,3.608390940649774,167.57563609991925,1.643530621441601
19,2,4.889730620098293,8.575889067758503e-14,8.303224628950522e-16
20,2,3.0272984202472193,0.0,0.0
21,2,0.42594562752327936,0.0,0.0
22,2,0.9846566335315154,0.0,0.0
23,2,-5.25678845340131,0.0,0.0
0,2,-6.571774063231233,0.0,0.0
1,2,-5.750930112666022,0.0,0.0
2,2,-8.728153012913861,0.0,0.0
3,2,-4.662421600981772,0.0,0.0
4,2,-3.7343110337140866,0.0,0.0
5,2,-4.600672539802249,0.0,0.0
6,2,-2.019955445599694,173.79298914093198,1.7316855291609357
7,2,-0.03897883138424796,325.9187902126214,2.9590880937789508
8,2,-0.6035184734627408,477.75389750005337,4.0736107668053485
9,2,4.788313912347439,502.0863195525313,4.853488483288589
10,2,3.648659881719577,659.2339137086082,5.7949470429991115
11,2,7.066609396954256,761.5348503782217,6.856665843801258
12,2,6.621052196856817,653.7039928241628,5.688934821738093
13,2,9.479808322290529,691.22558953695,6.792604496791927
14,2,7.771748394044437,613.7072726834741,5.5599596482245275
15,2,7.553252595274879,620.2650057070105,5.690197756804757
16,2,9.47496786213189,477.9931027668195,4.701280079349069
17,2,6.2952062054239075,314.5771744798733,2.929242203455451
18,2,4.860696808728015,159.3076766099487,1.4826786569821564
19,2,5.530400608866209,9.197496284405944e-14,8.465353488477085e-16
20,2,-0.4792001137695585,0.0,0.0
21,2,0.17887146498092066,0.0,0.0
22,2,-3.794620837119673,0.0,0.0
23,2,-5.123620225098543,0.0,0.0
0,2,-3.5067819422661097,0.0,0.0
1,2,-5.884641590442964,0.0,0.0
2,2,-5.159310492756573,0.0,0.0
3,2,-1.9005714646950675,0.0,0.0
4,2,-4.561415386644649,0.0,0.0
5,2,-5.198804122064302,0.0,0.0
6,2,0.6365879711436455,166.14816909289,1.4648789943351022
7,2,-1.1497111171818652,319.6905650630536,2.9038750201041763
8,2,2.476343325809968,469.1946331989021,4.07485744654685
